,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
18981,22/04/2020,22,4,2020,5,1,Paraguay,PY,PRY,7044639.0,America
18982,21/04/2020,21,4,2020,2,0,Paraguay,PY,PRY,7044639.0,America
18983,20/04/2020,20,4,2020,4,0,Paraguay,PY,PRY,7044639.0,America
18984,19/04/2020,19,4,2020,0,0,Paraguay,PY,PRY,7044639.0,America
18985,18/04/2020,18,4,2020,28,0,Paraguay,PY,PRY,7044639.0,America
18986,17/04/2020,17,4,2020,0,0,Paraguay,PY,PRY,7044639.0,America
18987,16/04/2020,16,4,2020,13,0,Paraguay,PY,PRY,7044639.0,America
18988,15/04/2020,15,4,2020,2,1,Paraguay,PY,PRY,7044639.0,America
18989,14/04/2020,14,4,2020,12,1,Paraguay,PY,PRY,7044639.0,America
18990,13/04/2020,13,4,2020,13,0,Paraguay,PY,PRY,7044639.0,America
18991,12/04/2020,12,4,2020,1,0,Paraguay,PY,PRY,7044639.0,America
18992,11/04/2020,11,4,2020,4,0,Paraguay,PY,PRY,7044639.0,America
18993,10/04/2020,10,4,2020,5,1,Paraguay,PY,PRY,7044639.0,America
18994,09/04/2020,9,4,2020,9,0,Paraguay,PY,PRY,7044639.0,America
18995,08/04/2020,8,4,2020,2,0,Paraguay,PY,PRY,7044639.0,America
18996,07/04/2020,7,4,2020,0,0,Paraguay,PY,PRY,7044639.0,America
18997,06/04/2020,6,4,2020,9,2,Paraguay,PY,PRY,7044639.0,America
18998,05/04/2020,5,4,2020,8,0,Paraguay,PY,PRY,7044639.0,America
18999,04/04/2020,4,4,2020,19,0,Paraguay,PY,PRY,7044639.0,America
19000,03/04/2020,3,4,2020,8,0,Paraguay,PY,PRY,7044639.0,America
19001,02/04/2020,2,4,2020,0,0,Paraguay,PY,PRY,7044639.0,America
19002,01/04/2020,1,4,2020,4,0,Paraguay,PY,PRY,7044639.0,America
19003,31/03/2020,31,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19004,30/03/2020,30,3,2020,5,0,Paraguay,PY,PRY,7044639.0,America
19005,29/03/2020,29,3,2020,3,0,Paraguay,PY,PRY,7044639.0,America
19006,28/03/2020,28,3,2020,4,0,Paraguay,PY,PRY,7044639.0,America
19007,27/03/2020,27,3,2020,11,0,Paraguay,PY,PRY,7044639.0,America
19008,26/03/2020,26,3,2020,4,0,Paraguay,PY,PRY,7044639.0,America
19009,25/03/2020,25,3,2020,10,2,Paraguay,PY,PRY,7044639.0,America
19010,24/03/2020,24,3,2020,5,0,Paraguay,PY,PRY,7044639.0,America
19011,23/03/2020,23,3,2020,0,0,Paraguay,PY,PRY,7044639.0,America
19012,22/03/2020,22,3,2020,4,0,Paraguay,PY,PRY,7044639.0,America
19013,21/03/2020,21,3,2020,5,1,Paraguay,PY,PRY,7044639.0,America
19014,20/03/2020,20,3,2020,2,0,Paraguay,PY,PRY,7044639.0,America
19015,19/03/2020,19,3,2020,0,0,Paraguay,PY,PRY,7044639.0,America
19016,18/03/2020,18,3,2020,2,0,Paraguay,PY,PRY,7044639.0,America
19017,17/03/2020,17,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19018,16/03/2020,16,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19019,14/03/2020,14,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19020,13/03/2020,13,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19021,11/03/2020,11,3,2020,4,0,Paraguay,PY,PRY,7044639.0,America
19022,08/03/2020,8,3,2020,1,0,Paraguay,PY,PRY,7044639.0,America
19023,27/06/2020,27,6,2020,3762,178,Peru,PE,PER,32510462.0,America
19024,26/06/2020,26,6,2020,3913,175,Peru,PE,PER,32510462.0,America
19025,25/06/2020,25,6,2020,3879,182,Peru,PE,PER,32510462.0,America
19026,24/06/2020,24,6,2020,5874,359,Peru,PE,PER,32510462.0,America
19027,23/06/2020,23,6,2020,0,0,Peru,PE,PER,32510462.0,America
19028,22/06/2020,22,6,2020,3598,184,Peru,PE,PER,32510462.0,America
19029,21/06/2020,21,6,2020,3413,201,Peru,PE,PER,32510462.0,America
19030,20/06/2020,20,6,2020,3537,199,Peru,PE,PER,32510462.0,America
19031,19/06/2020,19,6,2020,3480,204,Peru,PE,PER,32510462.0,America
19032,18/06/2020,18,6,2020,3752,201,Peru,PE,PER,32510462.0,America
19033,17/06/2020,17,6,2020,4164,196,Peru,PE,PER,32510462.0,America
19034,16/06/2020,16,6,2020,3256,172,Peru,PE,PER,32510462.0,America
19035,15/06/2020,15,6,2020,4604,190,Peru,PE,PER,32510462.0,America
19036,14/06/2020,14,6,2020,4383,190,Peru,PE,PER,32510462.0,America
19037,13/06/2020,13,6,2020,5961,199,Peru,PE,PER,32510462.0,America
19038,12/06/2020,12,6,2020,5965,206,Peru,PE,PER,32510462.0,America
19039,11/06/2020,11,6,2020,5087,165,Peru,PE,PER,32510462.0,America
19040,10/06/2020,10,6,2020,4040,167,Peru,PE,PER,32510462.0,America
19041,09/06/2020,9,6,2020,3181,106,Peru,PE,PER,32510462.0,America
19042,08/06/2020,8,6,2020,4757,164,Peru,PE,PER,32510462.0,America
19043,07/06/2020,7,6,2020,4358,139,Peru,PE,PER,32510462.0,America
19044,06/06/2020,6,6,2020,4202,131,Peru,PE,PER,32510462.0,America
19045,05/06/2020,5,6,2020,4284,137,Peru,PE,PER,32510462.0,America
19046,04/06/2020,4,6,2020,8875,260,Peru,PE,PER,32510462.0,America
19047,03/06/2020,3,6,2020,0,0,Peru,PE,PER,32510462.0,America
19048,02/06/2020,2,6,2020,5563,128,Peru,PE,PER,32510462.0,America
19049,01/06/2020,1,6,2020,8805,135,Peru,PE,PER,32510462.0,America
19050,31/05/2020,31,5,2020,7386,141,Peru,PE,PER,32510462.0,America
19051,30/05/2020,30,5,2020,6506,131,Peru,PE,PER,32510462.0,America
19052,29/05/2020,29,5,2020,5874,116,Peru,PE,PER,32510462.0,America
19053,28/05/2020,28,5,2020,6154,195,Peru,PE,PER,32510462.0,America
19054,27/05/2020,27,5,2020,5772,159,Peru,PE,PER,32510462.0,America
19055,26/05/2020,26,5,2020,4020,173,Peru,PE,PER,32510462.0,America
19056,25/05/2020,25,5,2020,4205,83,Peru,PE,PER,32510462.0,America
19057,24/05/2020,24,5,2020,4056,129,Peru,PE,PER,32510462.0,America
19058,23/05/2020,23,5,2020,2929,96,Peru,PE,PER,32510462.0,America
19059,22/05/2020,22,5,2020,4749,124,Peru,PE,PER,32510462.0,America
19060,21/05/2020,21,5,2020,4537,110,Peru,PE,PER,32510462.0,America
19061,20/05/2020,20,5,2020,4550,125,Peru,PE,PER,32510462.0,America
19062,19/05/2020,19,5,2020,2660,141,Peru,PE,PER,32510462.0,America
19063,18/05/2020,18,5,2020,3732,125,Peru,PE,PER,32510462.0,America
19064,17/05/2020,17,5,2020,4046,130,Peru,PE,PER,32510462.0,America
19065,16/05/2020,16,5,2020,3891,126,Peru,PE,PER,32510462.0,America
19066,15/05/2020,15,5,2020,4298,98,Peru,PE,PER,32510462.0,America
19067,14/05/2020,14,5,2020,4247,112,Peru,PE,PER,32510462.0,America
19068,13/05/2020,13,5,2020,3237,96,Peru,PE,PER,32510462.0,America
19069,12/05/2020,12,5,2020,1515,72,Peru,PE,PER,32510462.0,America
19070,11/05/2020,11,5,2020,2292,75,Peru,PE,PER,32510462.0,America
19071,10/05/2020,10,5,2020,3168,100,Peru,PE,PER,32510462.0,America
19072,09/05/2020,9,5,2020,3321,87,Peru,PE,PER,32510462.0,America
19073,08/05/2020,8,5,2020,3709,94,Peru,PE,PER,32510462.0,America
19074,07/05/2020,7,5,2020,3628,89,Peru,PE,PER,32510462.0,America
19075,06/05/2020,6,5,2020,3817,100,Peru,PE,PER,32510462.0,America
19076,05/05/2020,5,5,2020,1444,58,Peru,PE,PER,32510462.0,America
19077,04/05/2020,4,5,2020,3394,86,Peru,PE,PER,32510462.0,America
19078,03/05/2020,3,5,2020,2075,76,Peru,PE,PER,32510462.0,America
19079,02/05/2020,2,5,2020,3483,73,Peru,PE,PER,32510462.0,America
19080,01/05/2020,1,5,2020,3045,108,Peru,PE,PER,32510462.0,America
19081,30/04/2020,30,4,2020,2741,89,Peru,PE,PER,32510462.0,America
19082,29/04/2020,29,4,2020,2491,72,Peru,PE,PER,32510462.0,America
19083,28/04/2020,28,4,2020,1182,54,Peru,PE,PER,32510462.0,America
19084,27/04/2020,27,4,2020,2186,28,Peru,PE,PER,32510462.0,America
19085,26/04/2020,26,4,2020,3683,66,Peru,PE,PER,32510462.0,America
19086,25/04/2020,25,4,2020,734,62,Peru,PE,PER,32510462.0,America
19087,24/04/2020,24,4,2020,1664,42,Peru,PE,PER,32510462.0,America
19088,23/04/2020,23,4,2020,1413,46,Peru,PE,PER,32510462.0,America
19089,22/04/2020,22,4,2020,1512,39,Peru,PE,PER,32510462.0,America
19090,21/04/2020,21,4,2020,697,45,Peru,PE,PER,32510462.0,America
19091,20/04/2020,20,4,2020,1208,52,Peru,PE,PER,32510462.0,America
19092,19/04/2020,19,4,2020,931,48,Peru,PE,PER,32510462.0,America
19093,18/04/2020,18,4,2020,998,26,Peru,PE,PER,32510462.0,America
19094,17/04/2020,17,4,2020,1016,20,Peru,PE,PER,32510462.0,America
19095,16/04/2020,16,4,2020,1172,24,Peru,PE,PER,32510462.0,America
19096,15/04/2020,15,4,2020,2784,37,Peru,PE,PER,32510462.0,America
19097,14/04/2020,14,4,2020,0,0,Peru,PE,PER,32510462.0,America
19098,13/04/2020,13,4,2020,671,12,Peru,PE,PER,32510462.0,America
19099,12/04/2020,12,4,2020,951,12,Peru,PE,PER,32510462.0,America
19100,11/04/2020,11,4,2020,641,31,Peru,PE,PER,32510462.0,America
19101,10/04/2020,10,4,2020,914,17,Peru,PE,PER,32510462.0,America
19102,09/04/2020,9,4,2020,1388,14,Peru,PE,PER,32510462.0,America
19103,08/04/2020,8,4,2020,393,15,Peru,PE,PER,32510462.0,America
19104,07/04/2020,7,4,2020,280,9,Peru,PE,PER,32510462.0,America
19105,06/04/2020,6,4,2020,535,10,Peru,PE,PER,32510462.0,America
19106,05/04/2020,5,4,2020,151,12,Peru,PE,PER,32510462.0,America
19107,04/04/2020,4,4,2020,181,6,Peru,PE,PER,32510462.0,America
19108,03/04/2020,3,4,2020,91,8,Peru,PE,PER,32510462.0,America
19109,02/04/2020,2,4,2020,258,17,Peru,PE,PER,32510462.0,America
19110,01/04/2020,1,4,2020,115,6,Peru,PE,PER,32510462.0,America
19111,31/03/2020,31,3,2020,98,6,Peru,PE,PER,32510462.0,America
19112,30/03/2020,30,3,2020,181,2,Peru,PE,PER,32510462.0,America
19113,29/03/2020,29,3,2020,36,5,Peru,PE,PER,32510462.0,America
19114,28/03/2020,28,3,2020,55,2,Peru,PE,PER,32510462.0,America
19115,27/03/2020,27,3,2020,22,1,Peru,PE,PER,32510462.0,America
19116,26/03/2020,26,3,2020,142,1,Peru,PE,PER,32510462.0,America
19117,25/03/2020,25,3,2020,21,2,Peru,PE,PER,32510462.0,America
19118,24/03/2020,24,3,2020,32,0,Peru,PE,PER,32510462.0,America
19119,23/03/2020,23,3,2020,45,0,Peru,PE,PER,32510462.0,America
19120,22/03/2020,22,3,2020,55,2,Peru,PE,PER,32510462.0,America
19121,21/03/2020,21,3,2020,29,1,Peru,PE,PER,32510462.0,America
19122,20/03/2020,20,3,2020,89,2,Peru,PE,PER,32510462.0,America
19123,19/03/2020,19,3,2020,28,0,Peru,PE,PER,32510462.0,America
19124,18/03/2020,18,3,2020,31,0,Peru,PE,PER,32510462.0,America
19125,17/03/2020,17,3,2020,15,0,Peru,PE,PER,32510462.0,America
19126,16/03/2020,16,3,2020,28,0,Peru,PE,PER,32510462.0,America
19127,15/03/2020,15,3,2020,5,0,Peru,PE,PER,32510462.0,America
19128,14/03/2020,14,3,2020,16,0,Peru,PE,PER,32510462.0,America
19129,13/03/2020,13,3,2020,5,0,Peru,PE,PER,32510462.0,America
19130,12/03/2020,12,3,2020,6,0,Peru,PE,PER,32510462.0,America
19131,11/03/2020,11,3,2020,2,0,Peru,PE,PER,32510462.0,America
19132,10/03/2020,10,3,2020,2,0,Peru,PE,PER,32510462.0,America
19133,09/03/2020,9,3,2020,6,0,Peru,PE,PER,32510462.0,America
19134,07/03/2020,7,3,2020,1,0,Peru,PE,PER,32510462.0,America
19135,27/06/2020,27,6,2020,1004,12,Philippines,PH,PHL,108116622.0,Asia
19136,26/06/2020,26,6,2020,774,8,Philippines,PH,PHL,108116622.0,Asia
19137,25/06/2020,25,6,2020,470,18,Philippines,PH,PHL,108116622.0,Asia
19138,24/06/2020,24,6,2020,1143,9,Philippines,PH,PHL,108116622.0,Asia
19139,23/06/2020,23,6,2020,630,8,Philippines,PH,PHL,108116622.0,Asia
19140,22/06/2020,22,6,2020,652,19,Philippines,PH,PHL,108116622.0,Asia
19141,21/06/2020,21,6,2020,941,20,Philippines,PH,PHL,108116622.0,Asia
19142,20/06/2020,20,6,2020,660,14,Philippines,PH,PHL,108116622.0,Asia
19143,19/06/2020,19,6,2020,561,8,Philippines,PH,PHL,108116622.0,Asia
19144,18/06/2020,18,6,2020,457,5,Philippines,PH,PHL,108116622.0,Asia
19145,17/06/2020,17,6,2020,361,5,Philippines,PH,PHL,108116622.0,Asia
19146,16/06/2020,16,6,2020,490,10,Philippines,PH,PHL,108116622.0,Asia
19147,15/06/2020,15,6,2020,538,14,Philippines,PH,PHL,108116622.0,Asia
19148,14/06/2020,14,6,2020,605,22,Philippines,PH,PHL,108116622.0,Asia
19149,13/06/2020,13,6,2020,612,16,Philippines,PH,PHL,108116622.0,Asia
19150,12/06/2020,12,6,2020,443,9,Philippines,PH,PHL,108116622.0,Asia
19151,11/06/2020,11,6,2020,740,10,Philippines,PH,PHL,108116622.0,Asia
19152,10/06/2020,10,6,2020,518,6,Philippines,PH,PHL,108116622.0,Asia
19153,09/06/2020,9,6,2020,579,8,Philippines,PH,PHL,108116622.0,Asia
19154,08/06/2020,8,6,2020,555,9,Philippines,PH,PHL,108116622.0,Asia
19155,07/06/2020,7,6,2020,714,7,Philippines,PH,PHL,108116622.0,Asia
19156,06/06/2020,6,6,2020,244,3,Philippines,PH,PHL,108116622.0,Asia
19157,05/06/2020,5,6,2020,634,10,Philippines,PH,PHL,108116622.0,Asia
19158,04/06/2020,4,6,2020,751,8,Philippines,PH,PHL,108116622.0,Asia
19159,03/06/2020,3,6,2020,359,6,Philippines,PH,PHL,108116622.0,Asia
19160,02/06/2020,2,6,2020,552,3,Philippines,PH,PHL,108116622.0,Asia
19161,01/06/2020,1,6,2020,862,7,Philippines,PH,PHL,108116622.0,Asia
19162,31/05/2020,31,5,2020,590,8,Philippines,PH,PHL,108116622.0,Asia
19163,30/05/2020,30,5,2020,1046,21,Philippines,PH,PHL,108116622.0,Asia
19164,29/05/2020,29,5,2020,539,17,Philippines,PH,PHL,108116622.0,Asia
19165,28/05/2020,28,5,2020,380,18,Philippines,PH,PHL,108116622.0,Asia
19166,27/05/2020,27,5,2020,350,13,Philippines,PH,PHL,108116622.0,Asia
19167,26/05/2020,26,5,2020,284,5,Philippines,PH,PHL,108116622.0,Asia
19168,25/05/2020,25,5,2020,258,5,Philippines,PH,PHL,108116622.0,Asia
19169,24/05/2020,24,5,2020,180,6,Philippines,PH,PHL,108116622.0,Asia
19170,23/05/2020,23,5,2020,163,11,Philippines,PH,PHL,108116622.0,Asia
19171,22/05/2020,22,5,2020,213,4,Philippines,PH,PHL,108116622.0,Asia
19172,21/05/2020,21,5,2020,279,5,Philippines,PH,PHL,108116622.0,Asia
19173,20/05/2020,20,5,2020,224,6,Philippines,PH,PHL,108116622.0,Asia
19174,19/05/2020,19,5,2020,205,7,Philippines,PH,PHL,108116622.0,Asia
19175,18/05/2020,18,5,2020,208,7,Philippines,PH,PHL,108116622.0,Asia
19176,17/05/2020,17,5,2020,214,11,Philippines,PH,PHL,108116622.0,Asia
19177,16/05/2020,16,5,2020,215,16,Philippines,PH,PHL,108116622.0,Asia
19178,15/05/2020,15,5,2020,258,18,Philippines,PH,PHL,108116622.0,Asia
19179,14/05/2020,14,5,2020,268,21,Philippines,PH,PHL,108116622.0,Asia
19180,13/05/2020,13,5,2020,264,25,Philippines,PH,PHL,108116622.0,Asia
19181,12/05/2020,12,5,2020,292,7,Philippines,PH,PHL,108116622.0,Asia
19182,11/05/2020,11,5,2020,184,15,Philippines,PH,PHL,108116622.0,Asia
19183,10/05/2020,10,5,2020,147,8,Philippines,PH,PHL,108116622.0,Asia
19184,09/05/2020,9,5,2020,120,11,Philippines,PH,PHL,108116622.0,Asia
19185,08/05/2020,8,5,2020,339,27,Philippines,PH,PHL,108116622.0,Asia
19186,07/05/2020,7,5,2020,320,21,Philippines,PH,PHL,108116622.0,Asia
19187,06/05/2020,6,5,2020,199,14,Philippines,PH,PHL,108116622.0,Asia
19188,05/05/2020,5,5,2020,262,16,Philippines,PH,PHL,108116622.0,Asia
19189,04/05/2020,4,5,2020,295,4,Philippines,PH,PHL,108116622.0,Asia
19190,03/05/2020,3,5,2020,156,24,Philippines,PH,PHL,108116622.0,Asia
19191,02/05/2020,2,5,2020,284,11,Philippines,PH,PHL,108116622.0,Asia
19192,01/05/2020,1,5,2020,276,10,Philippines,PH,PHL,108116622.0,Asia
19193,30/04/2020,30,4,2020,254,28,Philippines,PH,PHL,108116622.0,Asia
19194,29/04/2020,29,4,2020,181,19,Philippines,PH,PHL,108116622.0,Asia
19195,28/04/2020,28,4,2020,198,10,Philippines,PH,PHL,108116622.0,Asia
19196,27/04/2020,27,4,2020,285,7,Philippines,PH,PHL,108116622.0,Asia
19197,26/04/2020,26,4,2020,102,17,Philippines,PH,PHL,108116622.0,Asia
19198,25/04/2020,25,4,2020,211,15,Philippines,PH,PHL,108116622.0,Asia
19199,24/04/2020,24,4,2020,271,16,Philippines,PH,PHL,108116622.0,Asia
19200,23/04/2020,23,4,2020,111,9,Philippines,PH,PHL,108116622.0,Asia
19201,22/04/2020,22,4,2020,140,9,Philippines,PH,PHL,108116622.0,Asia
19202,21/04/2020,21,4,2020,200,19,Philippines,PH,PHL,108116622.0,Asia
19203,20/04/2020,20,4,2020,172,12,Philippines,PH,PHL,108116622.0,Asia
19204,19/04/2020,19,4,2020,209,10,Philippines,PH,PHL,108116622.0,Asia
19205,18/04/2020,18,4,2020,218,25,Philippines,PH,PHL,108116622.0,Asia
19206,17/04/2020,17,4,2020,207,13,Philippines,PH,PHL,108116622.0,Asia
19207,16/04/2020,16,4,2020,230,14,Philippines,PH,PHL,108116622.0,Asia
19208,15/04/2020,15,4,2020,291,20,Philippines,PH,PHL,108116622.0,Asia
19209,14/04/2020,14,4,2020,284,18,Philippines,PH,PHL,108116622.0,Asia
19210,13/04/2020,13,4,2020,220,50,Philippines,PH,PHL,108116622.0,Asia
19211,12/04/2020,12,4,2020,352,44,Philippines,PH,PHL,108116622.0,Asia
19212,11/04/2020,11,4,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19213,10/04/2020,10,4,2020,206,21,Philippines,PH,PHL,108116622.0,Asia
19214,09/04/2020,9,4,2020,106,5,Philippines,PH,PHL,108116622.0,Asia
19215,08/04/2020,8,4,2020,104,14,Philippines,PH,PHL,108116622.0,Asia
19216,07/04/2020,7,4,2020,414,11,Philippines,PH,PHL,108116622.0,Asia
19217,06/04/2020,6,4,2020,152,8,Philippines,PH,PHL,108116622.0,Asia
19218,05/04/2020,5,4,2020,76,8,Philippines,PH,PHL,108116622.0,Asia
19219,04/04/2020,4,4,2020,385,29,Philippines,PH,PHL,108116622.0,Asia
19220,03/04/2020,3,4,2020,322,11,Philippines,PH,PHL,108116622.0,Asia
19221,02/04/2020,2,4,2020,227,8,Philippines,PH,PHL,108116622.0,Asia
19222,01/04/2020,1,4,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19223,31/03/2020,31,3,2020,666,17,Philippines,PH,PHL,108116622.0,Asia
19224,30/03/2020,30,3,2020,343,3,Philippines,PH,PHL,108116622.0,Asia
19225,29/03/2020,29,3,2020,272,14,Philippines,PH,PHL,108116622.0,Asia
19226,28/03/2020,28,3,2020,96,9,Philippines,PH,PHL,108116622.0,Asia
19227,27/03/2020,27,3,2020,71,7,Philippines,PH,PHL,108116622.0,Asia
19228,26/03/2020,26,3,2020,84,3,Philippines,PH,PHL,108116622.0,Asia
19229,25/03/2020,25,3,2020,90,2,Philippines,PH,PHL,108116622.0,Asia
19230,24/03/2020,24,3,2020,82,8,Philippines,PH,PHL,108116622.0,Asia
19231,23/03/2020,23,3,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19232,22/03/2020,22,3,2020,150,7,Philippines,PH,PHL,108116622.0,Asia
19233,21/03/2020,21,3,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19234,20/03/2020,20,3,2020,28,1,Philippines,PH,PHL,108116622.0,Asia
19235,19/03/2020,19,3,2020,15,3,Philippines,PH,PHL,108116622.0,Asia
19236,18/03/2020,18,3,2020,45,2,Philippines,PH,PHL,108116622.0,Asia
19237,17/03/2020,17,3,2020,2,0,Philippines,PH,PHL,108116622.0,Asia
19238,16/03/2020,16,3,2020,29,6,Philippines,PH,PHL,108116622.0,Asia
19239,15/03/2020,15,3,2020,47,0,Philippines,PH,PHL,108116622.0,Asia
19240,14/03/2020,14,3,2020,12,4,Philippines,PH,PHL,108116622.0,Asia
19241,13/03/2020,13,3,2020,3,0,Philippines,PH,PHL,108116622.0,Asia
19242,12/03/2020,12,3,2020,16,1,Philippines,PH,PHL,108116622.0,Asia
19243,11/03/2020,11,3,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19244,10/03/2020,10,3,2020,23,0,Philippines,PH,PHL,108116622.0,Asia
19245,09/03/2020,9,3,2020,4,0,Philippines,PH,PHL,108116622.0,Asia
19246,08/03/2020,8,3,2020,1,0,Philippines,PH,PHL,108116622.0,Asia
19247,07/03/2020,7,3,2020,2,0,Philippines,PH,PHL,108116622.0,Asia
19248,02/03/2020,2,3,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19249,01/03/2020,1,3,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19250,29/02/2020,29,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19251,28/02/2020,28,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19252,27/02/2020,27,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19253,26/02/2020,26,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19254,25/02/2020,25,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19255,24/02/2020,24,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19256,23/02/2020,23,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19257,22/02/2020,22,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19258,21/02/2020,21,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19259,20/02/2020,20,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19260,19/02/2020,19,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19261,18/02/2020,18,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19262,17/02/2020,17,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19263,16/02/2020,16,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19264,15/02/2020,15,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19265,14/02/2020,14,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19266,13/02/2020,13,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19267,12/02/2020,12,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19268,11/02/2020,11,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19269,10/02/2020,10,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19270,09/02/2020,9,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19271,08/02/2020,8,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19272,07/02/2020,7,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19273,06/02/2020,6,2,2020,1,0,Philippines,PH,PHL,108116622.0,Asia
19274,05/02/2020,5,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19275,04/02/2020,4,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19276,03/02/2020,3,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19277,02/02/2020,2,2,2020,1,1,Philippines,PH,PHL,108116622.0,Asia
19278,01/02/2020,1,2,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19279,31/01/2020,31,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19280,30/01/2020,30,1,2020,1,0,Philippines,PH,PHL,108116622.0,Asia
19281,29/01/2020,29,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19282,28/01/2020,28,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19283,27/01/2020,27,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19284,26/01/2020,26,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19285,25/01/2020,25,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19286,24/01/2020,24,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19287,23/01/2020,23,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19288,22/01/2020,22,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19289,21/01/2020,21,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19290,20/01/2020,20,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19291,19/01/2020,19,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19292,18/01/2020,18,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19293,17/01/2020,17,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19294,16/01/2020,16,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19295,15/01/2020,15,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19296,14/01/2020,14,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19297,13/01/2020,13,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19298,12/01/2020,12,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19299,11/01/2020,11,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19300,10/01/2020,10,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19301,09/01/2020,9,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19302,08/01/2020,8,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19303,07/01/2020,7,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19304,06/01/2020,6,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19305,05/01/2020,5,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19306,04/01/2020,4,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19307,03/01/2020,3,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19308,02/01/2020,2,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19309,01/01/2020,1,1,2020,0,0,Philippines,PH,PHL,108116622.0,Asia
19310,31/12/2019,31,12,2019,0,0,Philippines,PH,PHL,108116622.0,Asia
19311,27/06/2020,27,6,2020,276,17,Poland,PL,POL,37972812.0,Europe
19312,26/06/2020,26,6,2020,298,16,Poland,PL,POL,37972812.0,Europe
19313,25/06/2020,25,6,2020,294,21,Poland,PL,POL,37972812.0,Europe
19314,24/06/2020,24,6,2020,300,16,Poland,PL,POL,37972812.0,Europe
